form_id,form_name,field_id,field_key,field_label,mapping_id,page_number,x,y,width,height,font_size,current_is_multiline,recommended_is_multiline,current_mask_background,recommended_mask_background,confidence,reason,dimension_change_recommended,dimension_notes,surrounding_content_risk,review_status,notes
48,SELLER'S TEMPORARY RESIDENTIAL LEASE,a2969351-ab54-4a86-b532-cf3f3ab468bf,txr_1910_tenant_fax,TXR-1910 Tenant Notice Fax,49b1deac-c5d8-4036-9696-218645098ad0,2,392.6,527.2,181.2,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
18,Residential Lease,04950976-4a68-4808-bed5-7122dae1f225,txr_2001_additional_fee_custom_3_label,Custom fee 3 label,49d132eb-dce9-4431-bcf2-a8d540f53cd4,1,246.3,681.36,80,16,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,2fc32a2d-7d83-4cdb-9bea-1240139f5db2,listing_flat_fee,Listing Flat Fee,49d46f8c-f059-40de-adf4-62320c38a875,3,355.6,350.3,76.4,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
8,Request for Info From HOA,3ec36d9b-9fd4-44ad-a02b-2c7b2e03f021,hoa_request_delivery_fax,HOA Request Delivery Fax,49e86583-c845-4c7c-b1e3-b49f6ac0f611,1,243.28,463.3,115.47,14.11,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
18,Residential Lease,29b19f44-15b7-4565-a47b-860a1574f441,txr_2001_property_county,County,49f24e3f-a888-4ece-8d67-3987267d26ba,1,90.6,383.11,181.55,13.47,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,70518a5d-5225-48a7-8776-61cbddcc5de1,contract_seller_attorney_name,Seller Attorney Name,4a1fa7aa-7a22-4c6a-bc2d-0267ad70f92b,9,385.38,610.86,180,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,2b423e75-8d23-4009-87cc-d426ab843907,txr_2201_leasing_fee_other_text,Leasing Fee Other Description,4a45a19a-8468-45c4-a00b-7ca4c7ae48d5,2,109,355.8,466,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
17,Third Party Financing Addendum,3a2cd294-0942-4fa9-8891-12b6e5b70a11,TXR_1901_ADDRESS_OF_PROPERTY,Address Of Property,4a6468ac-41c9-4c23-959e-46d0810973b5,2,56.88,48.57,498.12,15.77,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,b00cae55-3d09-49f4-a31b-df49b481b886,CONTRACT_BROKER_DISCLOSURE_TEXT,Broker Disclosure Text,4aac26d1-69d8-4a73-9865-f5c65ddb6d69,6,63.78,75,496.06,15.39,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),aa96660b-9ae0-4888-aa64-c32875bd1ad3,contract_sales_price_total,Contract Sales Price Total,4af78732-c3f1-4b70-b7ff-2ec8477ff0b7,2,438.4,117.9,119.6,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=2; cap=1; underlineDerived=false
15,Residential Lease Listing,062a12a1-e0e3-425a-b995-0ad8492cc09c,brokerage_office_phone,Brokerage Office Phone,4b7f32be-9b3e-4560-8e39-5942d0eb3356,1,117.06,286.68,180,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,48524db7-51cc-4bf3-b3d4-52077783a043,txr_2201_leasing_fee_gross_percent,Leasing Fee Gross Rents Percent,4b80e54a-91fb-46f8-821f-614767d839e2,2,109,330.6,88,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,64cdcbf7-4427-4560-aa11-04d429c8c4fc,txr_1201_expansion_comp_base_rent_percent,TXR-1201 Expansion Comp Base Rent Percent,4bb2508e-e944-468a-b562-90b393f28e2f,4,107.3,632.9,44.6,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
17,Third Party Financing Addendum,38f11e3c-6833-47ed-aa57-3d7b7e270647,txr_1901_origination_charges_as_shown_on_buyers_loan_estimate_for_the_loan_not_to_exceed,Origination Charges As Shown On Buyers Loan Estimate For The Loan Not To Exceed,4bc93666-4844-4acb-b039-d5ae9f145f52,1,274.96,586.18,25.68,11.16,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,c7f23178-f033-4ab1-8b31-3ae82d7e86ca,txr_1201_renewal_expansion_other,TXR-1201 Renewal/Expansion Other,4bd8489f-00df-41c8-b87f-10e1904a486f,4,107.3,677.6,468.8,28,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
48,SELLER'S TEMPORARY RESIDENTIAL LEASE,a4aca1c4-4410-4276-9418-18ab0bc68db2,txr_1910_tenant_phone,TXR-1910 Tenant Notice Phone,4c4918fb-0b6c-473e-8ec4-b552f9b08ac3,2,392.6,508,181.2,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
28,ADDENDUM CONCERNING RIGHT TO TERMINATE DUE TO LENDER'S APPRAISAL,a7b24df3-8ea4-4ca9-8f3b-26db17281415,txr_1948_terminate_within_days,TXR-1948 Terminate Within Days,4c6b39b5-e54c-481b-aace-2d1e61f48a87,1,65,462,45,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
49,TERMINATION OF BUYER/TENANT REPRESENTATION AGREEMENT,61fc5966-a3d3-403b-88e4-554048aef71a,txr_1503_termination_date,TXR-1503 Termination Date,4ca8e2c8-137c-4d43-8824-b41e34cddd8f,1,412.2,177.5,157.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,c756bd43-3830-436e-a2d2-6d19059cc77d,txr_2201_add_other_n_text,Addendum Other N Description,4d31ae31-87b5-401c-871c-3c70e5fbfdf6,11,73,638.9,502,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
18,Residential Lease,aadc7808-7fb3-4c67-be1f-fd7c37df1522,TXR_2001_REPLACEMENT_TENANT_FEE_TENANT_PROCURES_PERCENT,Tenant procures replacement percent,4d38f8ad-b98a-4349-ab86-161ed0770cc0,13,180,516,54,16,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
13,Amendment to Listing Agreement,bac5c26a-e548-4ca8-96ee-190fb0723e50,listing_amendment_resume_marketing_date,Resume Marketing Date,4d447cab-db80-4dc6-91d9-bf9747d3dd1d,1,105.21,438.73,202.72,13.47,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,c01e9d60-2a36-45f1-8ce6-6b26ac09cbb0,landlord_email,Landlord Email,4d4c7213-282b-42cd-bd2e-8dab55553794,1,110.3,271.6,464.7,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,5278eb4f-81c5-4516-9a1e-dc2fe9b3694a,CONTRACT_SELLER_ASSOCIATE_PHONE,Seller Associate Phone,4db3d196-1dcf-43b1-9878-c34a45a3f3db,11,174.1,225.69,120,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
34,AMENDMENT TO FARM AND RANCH LISTING - EXCLUSIVE RIGHT TO SELL,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,4de72da5-fea1-4e77-afd1-f162c205c4bd,1,93.62,165.72,466.38,15.4,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,ae78da9f-90e5-48fd-9724-8d4562052057,PROPERTY_CITY,Property City,4dffdd61-1412-475a-a851-3320be79751d,1,159.54,175.05,120.04,11.8,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=3; cap=1; underlineDerived=false
33,AMENDMENT TO BUYER/TENANT REPRESENTATION AGREEMENT,5ee81446-1d60-4db0-bc43-41783dcb4a99,txr_1505_bonus_property,TXR-1505 E Bonus Property Address,4e00ecda-767b-4d95-8a6c-c856cdcf885c,1,72.57,451.72,400,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
43,NOTICE OF SELLER'S TERMINATION OF CONTRACT,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,4e10bb40-7cea-46ee-9fdb-86dc9e59716d,1,49.8,113.5,510.2,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,f63d04bc-4e6b-44fe-8990-f93a07e3c219,contract_buyer_contribution_amount,Buyer Contribution Amount,4e1b2c02-0318-4cf7-9ad8-3580c026ec9d,7,310.53,155.08,49.25,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),1f6d3787-a26d-41a8-bca1-0e3c12aa01da,CONTRACT_SELLER_ASSOCIATE_NAME,Seller Associate Name,4e6575ce-8411-4025-84c1-3ac3cc75f204,9,147.2,177.9,240,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),b42f2091-5492-46d3-8c28-5fd714455bf3,CONTRACT_BUYER_BROKERAGE_NAME,Buyer Brokerage Name,4fa87550-9c3f-420b-8dab-f276716081b8,9,50.8,279.1,233.9,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
13,Amendment to Listing Agreement,62017bb4-f524-4414-be0d-9c16ce0e07e1,listing_amendment_cease_marketing_date,Cease Marketing Date,4fdc5552-42c8-41da-88da-6f3e52de2e0d,1,365.98,409.6,100,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),08b90eab-0dca-427a-b41f-ad38d2033077,contract_intermediary_seller_associate_email,Intermediary Seller Associate Email,50692335-df35-4abd-b7e2-5b30e6fd1496,9,160.2,547.5,240,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
11,One to Four Residential,1ff64dc0-48bb-4c01-9840-2fbc9c377212,CONTRACT_SELLER_NAMES,Contract Seller Names,5069b36e-9908-463c-9256-0160113a7de3,1,280.6,84.6,273.42,13.85,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
49,TERMINATION OF BUYER/TENANT REPRESENTATION AGREEMENT,52fe5873-1f11-49a1-8d86-13a80f1efe64,txr_1503_fee_sales_pct,TXR-1503 Fee Sales Percent,5088baa4-42fd-456c-82e4-ca31d4702b24,1,90.5,336,33.4,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,624ccb71-0ca2-48f8-b7ba-a25f183d6f10,seller_name_2,Seller Name 2,5096c3ac-6b28-4ca3-8371-e1119f5793f0,1,90,170.2,486.1,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
16,Amendment to Lease Listing,943eb6ff-cc7d-4c86-8013-dde85760e99d,lease_listing_amendment_effective_date,Lease Listing Amendment Effective Date,50e710c9-de48-4be6-a129-4bb7fbf81b4d,1,88.51,191.77,100,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
1,Buyer Rep Agreement,a0b6af87-0651-4690-bc5b-f0d752fdd717,BUYER_2_EMAIL,Buyer 2 Email,50e8332b-b5ba-4322-b7c0-2fe17945763b,1,382.02,232.86,193.09,11.55,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,51392cd5-b259-48d6-abd9-61a16afae43c,13,204.2,31.4,298.8,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,51a0df76-8974-4292-802f-5f1499d68034,1,75.45,424.52,371.41,11.29,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
17,Third Party Financing Addendum,f26f9525-26eb-4754-a6db-b575f7f85af8,txr_1901_not_to_exceed,Not To Exceed,520fc7aa-98d0-4abf-b0d1-59d431354ffa,1,204.23,410.76,38.76,11.16,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,c87dbe71-747f-4f50-b82f-74c1cee5149d,contract_option_period_days,Option Period Days,5212ea32-616c-4cc5-86c8-ab03bcb84065,2,77.69,284.02,36.42,11.8,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
25,Condominium Resale Certificate,48245a9a-786e-47e0-ba28-38588de59fbd,condo_resale_transfer_fee_amount_1,Transfer Fee Amount 1,52488bd5-83ec-4796-9db1-22d9211313a7,2,387,158,152,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,124b6f29-f351-41b2-ac59-cb85ea0496b1,lease_rent_due_other,Lease Rent Due Other,5319d796-41ae-48d2-9de7-46bf7a277e38,9,343.57,404.58,150,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,83a2e473-13f5-4bf9-89fe-2120b591b857,AGENT_LICENSE_NUMBER,Agent License Number,53318d7a-741f-483b-8d6f-c062cee7db3b,11,206.23,413.47,93.88,17.95,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
51,Itemization of Security Deposit,d1024ddb-2c0b-4359-b77f-f67d47ebb0ed,txr_2216_inaccessible_access_amount,TXR-2216 Inaccessible Property Access Amount,53a017f4-d048-4f00-b237-5db006f3a9d6,2,474.5,130.5,101.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
15,Residential Lease Listing,ca451635-4830-40ac-86b4-8888a8cc79d9,lease_listing_end_date,Lease Listing End Date,53bba379-b03d-4ac5-a064-6a9bebf3fe93,1,438.42,680.38,110,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
18,Residential Lease,3e4e2e30-4fdf-4ae6-8444-fcab30e41442,txr_2001_occupants_names_dob,Occupants names and DOB,53d1c72d-b1bc-4d63-bb15-8878c9ff76b2,1,73.28,235.74,504.23,32.72,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
